"","letter","synapses","sex","treatment","time","ID","P1","P2","X","Y","age","animal","category","cell","notes","days_alone","animal_or_slicing_problems","R_a"
"1339","BT","Glutamate","Male","HNMPA",13.5,"23719010",-11.56,-20.71,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1340","BT","Glutamate","Male","HNMPA",13.58,"23719010",-10.25,-28.56,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1341","BT","Glutamate","Male","HNMPA",13.67,"23719010",-5.57,-13.5,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1342","BT","Glutamate","Male","HNMPA",13.75,"23719010",-6.42,-14.97,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1343","BT","Glutamate","Male","HNMPA",13.83,"23719010",-26.01,-16.25,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1344","BT","Glutamate","Male","HNMPA",13.92,"23719010",-4.43,-14.2,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1345","BT","Glutamate","Male","HNMPA",14,"23719010",-5.04,-16.03,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1346","BT","Glutamate","Male","HNMPA",14.08,"23719010",-7.85,-18.23,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1347","BT","Glutamate","Male","HNMPA",14.17,"23719010",-25.43,-16.28,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1348","BT","Glutamate","Male","HNMPA",14.25,"23719010",-7.85,-27.39,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1349","BT","Glutamate","Male","HNMPA",14.33,"23719010",-4.89,-18.32,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1350","BT","Glutamate","Male","HNMPA",14.42,"23719010",-4.82,-13.36,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1351","BT","Glutamate","Male","HNMPA",14.5,"23719010",-21.13,-21.13,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1352","BT","Glutamate","Male","HNMPA",14.58,"23719010",-6.07,-39.64,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1353","BT","Glutamate","Male","HNMPA",14.67,"23719010",-8.5,-13.38,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1354","BT","Glutamate","Male","HNMPA",14.75,"23719010",-5.02,-14.78,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1355","BT","Glutamate","Male","HNMPA",14.83,"23719010",-19.76,-16.1,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1356","BT","Glutamate","Male","HNMPA",14.92,"23719010",-3.65,-14.64,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1357","BT","Glutamate","Male","HNMPA",15,"23719010",-6.91,-22.17,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1358","BT","Glutamate","Male","HNMPA",15.08,"23719010",-7.41,-22.67,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1359","BT","Glutamate","Male","HNMPA",15.17,"23719010",-3.73,-37.91,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1360","BT","Glutamate","Male","HNMPA",15.25,"23719010",-5.7,-17.3,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1361","BT","Glutamate","Male","HNMPA",15.33,"23719010",-5.57,-16.56,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1362","BT","Glutamate","Male","HNMPA",15.42,"23719010",-5.09,-33.78,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1363","BT","Glutamate","Male","HNMPA",15.5,"23719010",-34.08,-49.94,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1364","BT","Glutamate","Male","HNMPA",15.58,"23719010",-5.16,-27.14,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1365","BT","Glutamate","Male","HNMPA",15.67,"23719010",-5.89,-24.2,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1366","BT","Glutamate","Male","HNMPA",15.75,"23719010",-4.6,-15.59,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1367","BT","Glutamate","Male","HNMPA",15.83,"23719010",-4.14,-13.3,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1368","BT","Glutamate","Male","HNMPA",15.92,"23719010",-25.93,-21.66,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1369","BT","Glutamate","Male","HNMPA",16,"23719010",-5.68,-13.61,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1370","BT","Glutamate","Male","HNMPA",16.08,"23719010",-5.15,-13.69,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1371","BT","Glutamate","Male","HNMPA",16.17,"23719010",-4.27,-33.57,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1372","BT","Glutamate","Male","HNMPA",16.25,"23719010",-7.04,-11.93,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1373","BT","Glutamate","Male","HNMPA",16.33,"23719010",-3.18,-13.56,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1374","BT","Glutamate","Male","HNMPA",16.42,"23719010",-5.06,-20.32,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1375","BT","Glutamate","Male","HNMPA",16.5,"23719010",-3.22,-15.43,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1376","BT","Glutamate","Male","HNMPA",16.58,"23719010",-4.51,-25.88,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1377","BT","Glutamate","Male","HNMPA",16.67,"23719010",-4.14,-12.68,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1378","BT","Glutamate","Male","HNMPA",16.75,"23719010",-5.93,-13.86,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1379","BT","Glutamate","Male","HNMPA",16.83,"23719010",-11.97,-17.46,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1380","BT","Glutamate","Male","HNMPA",16.92,"23719010",-9.88,-15.37,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1381","BT","Glutamate","Male","HNMPA",17,"23719011",-4.67,-5.89,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1382","BT","Glutamate","Male","HNMPA",17.08,"23719011",-5.85,-8.3,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1383","BT","Glutamate","Male","HNMPA",17.17,"23719011",-25.59,-7.89,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1384","BT","Glutamate","Male","HNMPA",17.25,"23719011",-5.36,-7.81,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1385","BT","Glutamate","Male","HNMPA",17.33,"23719011",-33.26,-16.17,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1386","BT","Glutamate","Male","HNMPA",17.42,"23719011",-5.72,-19.15,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1387","BT","Glutamate","Male","HNMPA",17.5,"23719011",-4.99,-16.58,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1388","BT","Glutamate","Male","HNMPA",17.58,"23719011",-12.06,-9.01,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1389","BT","Glutamate","Male","HNMPA",17.67,"23719011",-4.75,-9.02,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1390","BT","Glutamate","Male","HNMPA",17.75,"23719011",-7.07,-4.63,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1391","BT","Glutamate","Male","HNMPA",17.83,"23719011",-0.31,-14.95,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1392","BT","Glutamate","Male","HNMPA",17.92,"23719011",-5.86,-19.29,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1393","BT","Glutamate","Male","HNMPA",18,"23719011",-11.2,-4.49,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1394","BT","Glutamate","Male","HNMPA",18.08,"23719011",-7.16,-12.04,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1395","BT","Glutamate","Male","HNMPA",18.17,"23719011",-4.48,-5.09,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1396","BT","Glutamate","Male","HNMPA",18.25,"23719011",-5.35,-14.5,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1397","BT","Glutamate","Male","HNMPA",18.33,"23719011",-5.11,-8.77,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1398","BT","Glutamate","Male","HNMPA",18.42,"23719011",-4.35,-8.01,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1399","BT","Glutamate","Male","HNMPA",18.5,"23719011",-4.27,-5.49,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1400","BT","Glutamate","Male","HNMPA",18.58,"23719011",-28.99,-28.99,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1401","BT","Glutamate","Male","HNMPA",18.67,"23719011",-6.84,-12.34,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1402","BT","Glutamate","Male","HNMPA",18.75,"23719011",-13.29,-2.92,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1403","BT","Glutamate","Male","HNMPA",18.83,"23719011",-10.56,-5.07,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1404","BT","Glutamate","Male","HNMPA",18.92,"23719011",-5.34,-8.39,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1405","BT","Glutamate","Male","HNMPA",19,"23719011",-3.67,-13.44,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1406","BT","Glutamate","Male","HNMPA",19.08,"23719011",-30.9,-5.26,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1407","BT","Glutamate","Male","HNMPA",19.17,"23719011",-4.71,-4.1,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1408","BT","Glutamate","Male","HNMPA",19.25,"23719011",-29.43,-5.63,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1409","BT","Glutamate","Male","HNMPA",19.33,"23719011",-26.88,-30.54,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1410","BT","Glutamate","Male","HNMPA",19.42,"23719011",-3.91,-6.35,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1411","BT","Glutamate","Male","HNMPA",19.5,"23719011",-3.61,-18.86,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1412","BT","Glutamate","Male","HNMPA",19.58,"23719011",-2.43,-4.26,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1413","BT","Glutamate","Male","HNMPA",19.67,"23719011",-2.67,-3.28,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1414","BT","Glutamate","Male","HNMPA",19.75,"23719011",-4.63,-19.28,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1415","BT","Glutamate","Male","HNMPA",19.83,"23719011",-3.57,-14.56,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1416","BT","Glutamate","Male","HNMPA",19.92,"23719011",-1.77,-4.83,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1417","BT","Glutamate","Male","HNMPA",20,"23719011",-5.44,-12.76,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1418","BT","Glutamate","Male","HNMPA",20.08,"23719011",-4.59,-5.81,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1419","BT","Glutamate","Male","HNMPA",20.17,"23719011",-4.79,-38.36,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1420","BT","Glutamate","Male","HNMPA",20.25,"23719011",-4.91,-5.53,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1421","BT","Glutamate","Male","HNMPA",20.33,"23719011",-4.06,-7.72,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1422","BT","Glutamate","Male","HNMPA",20.42,"23719011",-4.38,-6.83,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1423","BT","Glutamate","Male","HNMPA",20.5,"23719011",-4.69,-27.88,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1424","BT","Glutamate","Male","HNMPA",20.58,"23719011",-3.27,-5.71,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1425","BT","Glutamate","Male","HNMPA",20.67,"23719011",-5.19,-3.36,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1426","BT","Glutamate","Male","HNMPA",20.75,"23719011",-6.36,-12.46,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1427","BT","Glutamate","Male","HNMPA",20.83,"23719011",-5.52,-6.13,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1428","BT","Glutamate","Male","HNMPA",20.92,"23719011",-6.1,-7.32,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1429","BT","Glutamate","Male","HNMPA",21,"23719011",-4.18,-5.4,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1430","BT","Glutamate","Male","HNMPA",21.08,"23719011",-6.08,-4.25,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1431","BT","Glutamate","Male","HNMPA",21.17,"23719011",-3.49,-5.32,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1432","BT","Glutamate","Male","HNMPA",21.25,"23719011",-1.57,-2.18,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1433","BT","Glutamate","Male","HNMPA",21.33,"23719011",-4.32,-4.93,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1434","BT","Glutamate","Male","HNMPA",21.42,"23719011",-5.73,-5.73,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1435","BT","Glutamate","Male","HNMPA",21.5,"23719011",-5.18,-6.4,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1436","BT","Glutamate","Male","HNMPA",21.58,"23719011",-37.63,-20.54,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1437","BT","Glutamate","Male","HNMPA",21.67,"23719011",-5.57,-4.96,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1438","BT","Glutamate","Male","HNMPA",21.75,"23719011",-7.01,-4.57,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1439","BT","Glutamate","Male","HNMPA",21.83,"23719011",-4.82,-4.82,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1440","BT","Glutamate","Male","HNMPA",21.92,"23719011",-7.32,-20.74,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1441","BT","Glutamate","Male","HNMPA",22,"23719015",-4.21,-1.77,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1442","BT","Glutamate","Male","HNMPA",22.08,"23719015",-7.2,-9.03,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1443","BT","Glutamate","Male","HNMPA",22.17,"23719015",-14.79,-6.25,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1444","BT","Glutamate","Male","HNMPA",22.25,"23719015",-8.53,-6.7,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1445","BT","Glutamate","Male","HNMPA",22.33,"23719015",-6.61,-4.17,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1446","BT","Glutamate","Male","HNMPA",22.42,"23719015",-7.52,-6.3,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1447","BT","Glutamate","Male","HNMPA",22.5,"23719015",-8.46,-12.73,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1448","BT","Glutamate","Male","HNMPA",22.58,"23719015",-10.63,-10.02,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1449","BT","Glutamate","Male","HNMPA",22.67,"23719015",-9.7,-4.21,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1450","BT","Glutamate","Male","HNMPA",22.75,"23719015",-6.91,-4.47,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1451","BT","Glutamate","Male","HNMPA",22.83,"23719015",-10.62,-8.79,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
"1452","BT","Glutamate","Male","HNMPA",22.92,"23719015",-8.72,-3.84,387.1925,586.98375,37,30,2,"30.2.1",NA,0,"no","1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.8, 1.5, 1.5, 1.5"
