"letter","synapses","sex","treatment","time","ID","P1","P2","X","Y","age","animal","category","cell","r_a"
"AO","Glutamate","Male","Control",18.58333333,"23623005",-9.11511898,-2.401251554,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",18.66666667,"23623005",-4.417017937,-11.74123669,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",18.75,"23623005",-6.20791769,-12.92178535,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",18.83333333,"23623005",-4.095780373,-7.147538185,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",18.91666667,"23623005",-4.023501873,-17.45123672,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",19,"23623005",-2.039859056,-3.260562181,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",19.08333333,"23623005",-3.951223373,-8.834035873,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",19.16666667,"23623005",-4.545513153,-8.207622528,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",19.25,"23623005",-3.284655094,-5.726061344,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",19.33333333,"23623005",-3.059788704,-19.53928185,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",19.41666667,"23623005",-3.694233179,-7.966693878,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",19.5,"23623005",-8.207622528,-6.986919403,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",19.58333333,"23623005",-15.44350052,-3.84682107,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",19.66666667,"23623005",-6.079422951,-6.079422951,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",19.75,"23623005",-5.934865952,-13.86943626,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",19.83333333,"23623005",-3.47739768,-21.17759323,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",19.91666667,"23623005",-10.26354313,-9.042840004,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",20,"23623005",-5.292390347,-15.66836739,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",20.08333333,"23623005",-5.718030453,-4.497327328,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",20.16666667,"23623005",-2.9553864,-1.124331832,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",20.25,"23623005",-9.251645088,-8.030941963,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",20.33333333,"23623005",-4.497327328,-6.938733578,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",20.41666667,"23623005",-4.079718113,-11.40393734,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",20.5,"23623005",-5.420885563,-6.641588688,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",20.58333333,"23623005",-7.163599968,-7.77395153,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",20.66666667,"23623005",-14.71268463,-12.88162994,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",20.75,"23623005",-9.878058434,-5.605597019,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",20.83333333,"23623005",-4.955091,-12.27930927,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",20.91666667,"23623005",-6.047298908,-6.047298908,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",21,"23623006",-19.2983532,-8.922375679,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",21.08333333,"23623006",-3.533614397,-20.0131073,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",21.16666667,"23623006",-4.071687222,-8.344148636,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",21.25,"23623006",-8.585076332,-6.754022121,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",21.33333333,"23623006",-14.19870472,-6.264134407,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",21.41666667,"23623006",-6.272165298,-14.20673561,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",21.5,"23623006",-9.17133522,-11.00238991,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",21.58333333,"23623006",-10.27960491,-3.565737963,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",21.66666667,"23623006",-4.818564892,-7.259971142,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",21.75,"23623006",-17.62791634,-17.62791634,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",21.83333333,"23623006",-10.41613102,-14.07824039,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",21.91666667,"23623006",-8.055034637,-6.22397995,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",22,"23623006",-4.352770329,-12.28734112,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",22.08333333,"23623006",-8.705540657,-8.095189095,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",22.16666667,"23623006",-4.151996613,-5.372699738,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",22.25,"23623006",-3.236469507,-3.84682107,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",22.33333333,"23623006",-10.89798737,-7.235878468,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",22.41666667,"23623006",-13.30727005,-6.593402863,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",22.5,"23623006",-6.786145687,-6.786145687,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",22.58333333,"23623006",-11.68502045,-6.191855907,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",22.66666667,"23623006",-2.136230469,-13.12255859,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",22.75,"23623006",-4.489296436,-6.320351124,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",22.83333333,"23623006",-13.09043503,-5.155864716,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",22.91666667,"23623006",-12.65676403,-11.43606091,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",23,"23623006",-4.087749481,-2.256694555,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",23.08333333,"23623006",1.461631417,-9.52469635,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",23.16666667,"23623006",-8.352179527,-7.741827488,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",23.25,"23623006",-21.4426136,-9.235583305,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",23.33333333,"23623006",-16.73648262,-20.398592,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",23.41666667,"23623006",-14.16658115,-17.21833801,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",23.5,"23623006",-19.80430222,-15.53184128,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",23.58333333,"23623006",-5.147833347,-3.316778898,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",23.66666667,"23623006",-5.958958626,-23.65915489,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",23.75,"23623006",-8.560983658,-3.067819595,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",23.83333333,"23623006",-2.706427336,-6.368536472,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",23.91666667,"23623006",-7.268002033,-13.9818697,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",24,"23623006",-4.087749481,-26.06040573,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",24.08333333,"23623006",-2.088044882,-3.919099569,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",24.16666667,"23623006",-4.151996613,-10.25551224,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",24.25,"23623006",-4.963121891,-8.01488018,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",24.33333333,"23623006",-7.54908514,-6.938733578,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",24.41666667,"23623006",-6.914640903,-10.5767498,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",24.5,"23623006",-5.436947346,-8.488705635,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",24.58333333,"23623006",-7.075259686,-4.633853436,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",24.66666667,"23623006",-8.464612007,-8.464612007,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",24.75,"23623006",-2.088044882,-14.29507637,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",24.83333333,"23623006",-5.388761997,-7.830168247,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",24.91666667,"23623006",-2.248663664,-10.18323421,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",25,"23623006",-9.492572784,-7.051166534,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",25.08333333,"23623006",-6.890547752,-5.059493065,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",25.16666667,"23623006",-5.734092236,-10.00655365,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",25.25,"23623006",-3.903037548,-8.175498962,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",25.33333333,"23623006",-5.115709782,-3.895006657,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",25.41666667,"23623006",-11.14694691,-6.264134407,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",25.5,"23623006",-9.22755146,-13.5000124,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",25.58333333,"23623006",-6.408691406,-7.019042969,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",25.66666667,"23623006",-5.340576172,-13.27514648,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",25.75,"23623006",-6.665681362,-15.21060371,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",25.83333333,"23623006",-4.200182438,-30.44529915,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",25.91666667,"23623006",-3.429212093,-6.480969906,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",26,"23623007",-3.597861767,-12.14278412,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",26.08333333,"23623007",-6.15170145,-6.762053013,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",26.16666667,"23623007",-4.665977001,-15.6523056,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",26.25,"23623007",-10.7694931,-15.6523056,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",26.33333333,"23623007",-6.513093472,-6.513093472,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",26.41666667,"23623007",-4.079718113,-7.131475925,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",26.5,"23623007",-6.191855907,-6.80220747,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",26.58333333,"23623007",-8.994654655,-10.21535778,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",26.66666667,"23623007",-8.440519333,-5.99911356,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",26.75,"23623007",-4.987214565,-3.156160116,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",26.83333333,"23623007",-3.172221899,-3.782573462,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",26.91666667,"23623007",-10.61690521,-10.61690521,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",27,"23623007",-4.36080122,-11.68502045,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",27.08333333,"23623007",-4.754317284,-9.026778221,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",27.16666667,"23623007",-7.460744858,-3.798635483,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",27.25,"23623007",-2.89113903,-10.21535778,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",27.33333333,"23623007",-5.838494778,-16.21447182,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",27.41666667,"23623007",-12.79329014,-8.520829201,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",27.5,"23623007",-4.489296436,-11.81351471,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",27.58333333,"23623007",-4.023501873,-7.685611248,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",27.66666667,"23623007",-29.65023613,-21.10531425,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",27.75,"23623007",-11.25134945,-13.08240414,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",27.83333333,"23623007",-11.1549778,-12.37568092,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",27.91666667,"23623007",-3.959254265,-10.67312145,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",28,"23623007",-2.505653858,-14.71268463,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",28.08333333,"23623007",-3.075850725,-28.1002655,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",28.16666667,"23623007",-4.256399155,-10.35991478,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",28.25,"23623007",-19.4348793,-6.617496014,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",28.33333333,"23623007",-20.80013847,-2.489591837,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",28.41666667,"23623007",-10.03064632,-2.706427336,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",28.5,"23623007",-10.30369854,-7.862291813,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",28.58333333,"23623007",-23.506567,-13.74094105,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",28.66666667,"23623007",-16.31084251,-11.42803001,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",28.75,"23623007",-2.859015226,-1.027960539,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",28.83333333,"23623007",-25.60264206,-3.629985571,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",28.91666667,"23623007",-4.368832111,-9.861996651,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",29,"23623007",-18.02143288,-7.035104752,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",29.08333333,"23623007",-3.573769093,-9.066932678,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",29.16666667,"23623007",-3.750449657,-9.243614197,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",29.25,"23623007",-3.469366789,-18.11780357,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",29.33333333,"23623007",-20.54314804,-5.284359455,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",29.41666667,"23623007",-7.516961575,-13.62047672,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",29.5,"23623007",-9.902151108,-14.17461205,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",29.58333333,"23623007",-13.08240414,-6.368536472,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",29.66666667,"23623007",-8.882221222,-1.55800271,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",29.75,"23623007",-19.86051941,-15.58805752,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",29.83333333,"23623007",-10.42416191,3.003572226,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",29.91666667,"23623007",1.437538505,-3.445273876,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",30,"23623007",-18.96105385,-10.41613102,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",30.08333333,"23623007",-11.85367012,-11.85367012,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",30.16666667,"23623007",-13.99793148,-3.011603117,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",30.25,"23623007",-1.951518774,-23.92417526,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",30.33333333,"23623007",-1.33313632,-0.722784758,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",30.41666667,"23623007",-11.66092682,-9.219520569,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",30.5,"23623007",-11.8215456,-5.718030453,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",30.58333333,"23623007",-14.78496361,-16.6160183,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",30.66666667,"23623007",-16.68026543,-8.135343552,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",30.75,"23623007",-19.61155891,-9.845934868,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",30.83333333,"23623007",-15.19454193,-7.870322704,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",30.91666667,"23623007",-9.733501434,-18.88877487,NA,NA,39,17,2,"17.1.1",NA
"AO","Glutamate","Male","Control",31,"23623007",-8.215653419,-13.70881748,NA,NA,39,17,2,"17.1.1",NA
"AZ","Glutamate","Female","Control",0,"23630002",-61.70172501,-32.40485001,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",0.083333333,"23630002",-42.37124634,-41.15054321,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",0.166666667,"23630002",-56.74663162,-57.35698318,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",0.25,"23630002",-71.98935699,-35.97861862,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",0.333333333,"23630002",-54.0964241,-30.29271126,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",0.416666667,"23630002",-80.50215912,-9.091026306,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",0.5,"23630002",-44.74037552,-39.24721146,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",0.583333333,"23630002",-72.98519897,-53.45394897,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",0.666666667,"23630002",-57.91915131,-24.34981537,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",0.75,"23630002",-71.10595703,-10.68115234,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",0.833333333,"23630002",-64.66513824,-57.95127487,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",0.916666667,"23630002",-72.65592957,-31.15202332,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",1,"23630002",-57.90308762,-43.86500168,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",1.083333333,"23630002",-61.21986771,-46.57143021,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",1.166666667,"23630002",-54.11248398,-26.64666367,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",1.25,"23630002",-68.21482086,-42.58005142,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",1.333333333,"23630002",-29.83494759,-31.05565071,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",1.416666667,"23630002",-16.56783295,-54.40962982,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",1.5,"23630002",-50.04079819,-34.17165756,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",1.583333333,"23630002",-56.84300613,-19.61155891,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",1.666666667,"23630002",-11.51636982,-18.23023796,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",1.75,"23630002",-45.27041626,-19.02530098,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",1.833333333,"23630002",-52.37779999,-27.9637394,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",1.916666667,"23630002",-41.62437057,-56.27280807,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",2,"23630003",-65.82962799,-27.37747955,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",2.083333333,"23630003",-12.07050514,-30.38105202,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",2.166666667,"23630003",-26.42982864,-53.89564896,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",2.25,"23630003",-24.74333191,-52.81950378,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",2.333333333,"23630003",-59.47715378,-25.29746628,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",2.416666667,"23630003",-17.74035072,-35.44054413,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",2.5,"23630003",-39.0223465,-32.91883087,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",2.583333333,"23630003",-13.61244583,-56.94740677,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",2.666666667,"23630003",-26.46195221,-57.5898819,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",2.75,"23630003",-32.43697357,-54.40962982,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",2.833333333,"23630003",-44.28261185,-28.41347122,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",2.916666667,"23630003",-46.41884232,-22.00477982,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",3,"23630003",-44.31473541,-20.51102448,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",3.083333333,"23630003",-58.02355194,-19.57140541,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",3.166666667,"23630003",-17.04968834,-24.37390709,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",3.25,"23630003",-30.71835136,-51.4703064,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",3.333333333,"23630003",-15.39531517,-38.58867264,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",3.416666667,"23630003",-50.38612747,-40.62050247,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",3.5,"23630003",-46.49111938,-28.79092598,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",3.583333333,"23630003",-40.6445961,-32.71002579,352.618,331.7375,32,21,2,"21.1.1",NA
"AZ","Glutamate","Female","Control",3.666666667,"23630003",-43.25465012,-42.03394699,352.618,331.7375,32,21,2,"21.1.1",NA
